codigo_departamento,departamento,codigo_municipio,municipio,codigo_establecimiento,codigo_interno,codigo_distrito,establecimiento,tipo_establecimiento,direccion,telefono,supervisor,director,nivel,sector,area,status,modalidad,jornada,plan,departamental
13,HUEHUETENANGO,01,HUEHUETENANGO,0079,46,050,LICEO EVANGELICO EL ALBA,LICEO,6A AVENIDA 9-17 ZONA 1,77682352,REYNALDO RECINOS CASTILLO,JOSE RAUL MARTINEZ XUTUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0112,46,050,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,9O. CALLEJON ¿B¿ 12-94 ZONA 4 SECTOR LOS OLIVOS ¿EL TERRERO¿,40124127,REYNALDO RECINOS CASTILLO,HUGO RUBEN GOMEZ GOMEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0143,46,004,LICEO PREUNIVERSITARIO DE INFORMATICA,LICEO,4A. AVENIDA 1-30 ZONA 1,77648784,CLARA ARMIDA MORALES CASTILLO,NIVEA MARINA RIVAS GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0145,46,004,LICEO PREUNIVERSITARIO DE INFORMATICA,LICEO,4 AVENIDA 1-30 ZONA 1,77648784,CLARA ARMIDA MORALES CASTILLO,NIVEA MARINA RIVAS GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0156,46,050,COLEGIO SAN FRANCISCO JAVIER DE HUEHUETENANGO,COLEGIO,CORRAL CHIQUITO ZONA 8,77208400,REYNALDO RECINOS CASTILLO,CLEYDI MARISOL CALDERON COBON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0158,46,004,COLEGIO PREUNIVERSITARIO CAMBRIDGE,COLEGIO,1RA. CALLE ZONA 8,77252793,CLARA ARMIDA MORALES CASTILLO,ANA RENEE MAURICIO DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0177,46,050,COLEGIO EVANGELICO MIXTO LA HERMOSA,COLEGIO,SECTOR BRASILIA ZONA 7,77252364,REYNALDO RECINOS CASTILLO,MITZY MARTIELA CAMPOS GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0181,46,050,CENTRO EDUCATIVO A DISTANCIA AULA VIRTUAL,CENTRO,2A. AV. 1-115 ZONA 3,77259211,REYNALDO RECINOS CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0219,46,004,LICEO PRIVADO MIXTO CRISTIANO PALABRA EN ACCION,LICEO,2A. CALLE FINAL 3-37 COLONIA ALVARADO ZONA 5,77627179,CLARA ARMIDA MORALES CASTILLO,FEBE RAQUEL HERNANDEZ SUTUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0231,46,004,COLEGIO PREUNIVERSITARIO CAMBRIDGE,COLEGIO,1A. CALLE 7-77 ZONA 8,77251141,CLARA ARMIDA MORALES CASTILLO,DAVID ALFREDO ALVARADO GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0238,46,004,CENTRO EDUCATIVO MARRIOT BRILLANTE,CENTRO,5A. AVENIDA A 5-80 ZONA 1,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0352,46,050,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,ALDEA TOJOTZALE PUENTE ARROYO,53806348,REYNALDO RECINOS CASTILLO,JESUS MANUEL LOPEZ HERRERA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,1505,46,050,LICEO PRIVADO MIXTO CENTROAMERICANO HUEHUETECO,LICEO,5A. CALLE 11-66 ZONA 1,49664813,REYNALDO RECINOS CASTILLO,FLOR DE MARIA CASTILLO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0354,46,004,COLEGIO MIXTO PROCERES PLUS FIN DE SEMANA,COLEGIO,2A. AVENIDA 4-04 ZONA 3,49117821,CLARA ARMIDA MORALES CASTILLO,CARLOS NOVEL GUTIERREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0361,46,050,LICEO CRISTIANO MIXTO TIERRA FERTIL,LICEO,4TA CALLE 2-66 ZONA 9 ZACULEU CENTRAL,77224194,REYNALDO RECINOS CASTILLO,CARLOS HUMBERTO GOMEZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0403,46,004,COLEGIO TECNOLOGICO DEL VALLE,COLEGIO,5A. AVENIDA 1-25 ZONA 8,41779500,CLARA ARMIDA MORALES CASTILLO,ROSWIN JOSEF GOMEZ AGUSTIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0408,46,004,COLEGIO PRIVADO MIXTO HERMANO PEDRO,COLEGIO,ZACULEU CENTRAL ZONA 9,57699663,CLARA ARMIDA MORALES CASTILLO,LILIA CARMELA LOPEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0409,46,004,COLEGIO PRIVADO MIXTO AMERICANO,COLEGIO,3A AVENIDA 1-40 ZONA 3,77642424,CLARA ARMIDA MORALES CASTILLO,WILLIAM FLORENCIO RAMIREZ RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0411,46,050,LICEO CRISTIANO NUEVOS HORIZONTES,LICEO,CABECERA MUNICIPAL,51710882,REYNALDO RECINOS CASTILLO,MATEO GOMEZ Y GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0413,46,050,LICEO PRIVADO MIXTO CENTROAMERICANO HUEHUETECO,LICEO,5A. CALLE 11-66 ZONA 1,49664813,REYNALDO RECINOS CASTILLO,FLOR DE MARIA CASTILLO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0415,46,004,COLEGIO EVANGELICO PARA ADULTOS GUATEMALTECOS EL SHADDAI,COLEGIO,6TA. AVENIDA COLONIA MAKEPEACE ZONA 1,77643534,CLARA ARMIDA MORALES CASTILLO,LUDDWIK MISSAEL GOMEZ RIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0401,46,050,LICEO PRIVADO MIXTO MINERVA,LICEO,5A. CALLE 3-28 ZONA 2,54837632,REYNALDO RECINOS CASTILLO,ULISES OMAR CALDERON CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0417,46,004,COLEGIO EUROPEO,COLEGIO,6A. AVENIDA 6-11 ZONA 1,55127042,CLARA ARMIDA MORALES CASTILLO,LUISA FERNANDA GRANADOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0420,46,004,COLEGIO DE MUSICA FREDERICK CHOPIN,COLEGIO,ZACULEU CENTRAL ZONA 9,33518150,CLARA ARMIDA MORALES CASTILLO,CLAUDIA DARINKA LOPEZ GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0421,46,050,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,9O. CALLEJON B 12-94 ZONA 4 SECTOR LOS OLIVOS EL TERRERO,31098005,REYNALDO RECINOS CASTILLO,ROXANA FABIOLA PALACIOS FELIX,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0423,46,060,CENTRO DE EDUCACION EXTRAESCOLAR CEEX MUNICIPAL,CEEX,CORRAL CHIQUITO ZONA 8,59541012,AROLDO HOSBERI SOSA LOPEZ,THELMA ASUCENA MENDOZA MENDOZA DE CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0425,46,004,COLEGIO PREUNIVERSITARIO CIENTIFICO,COLEGIO,2A. AVENIDA A 1-36 ZONA 3 EL CALVARIO,77648784,CLARA ARMIDA MORALES CASTILLO,ALVARO OTONIEL MARTINEZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0426,46,050,COLEGIO PREUNIVERSITARIO ALBERT EINSTEIN,COLEGIO,11. AVENIDA A 1-45 CORRAL CHIQUITO ZONA 8,79345932,REYNALDO RECINOS CASTILLO,SUSANA GUADALUPE ARREOLA DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0427,46,050,COLEGIO REAL AMERICANO,COLEGIO,7A. CALLE 12-75 ZONA 5 COLONIA LA HONDONADA,77252085,REYNALDO RECINOS CASTILLO,ANA KARINA GORDILLO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0419,46,004,COLEGIO EUROPEO,COLEGIO,6A. AVENIDA 6-11 ZONA 1,54144029,CLARA ARMIDA MORALES CASTILLO,LUISA FERNANDA GRANADOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0400,46,004,COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO,COLEGIO,ALDEA XINAXOJ,50486759,CLARA ARMIDA MORALES CASTILLO,ARGELIO DE JESUS LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0399,46,004,COLEGIO MIXTO PROCERES PLUS,COLEGIO,2A AVENIDA 4-04 ZONA 3,49117821,CLARA ARMIDA MORALES CASTILLO,CARLOS NOVEL GUTIERREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0396,46,004,LICEO PREUNIVERSITARIO DE INFORMATICA,LICEO,4A. AVENIDA 1-30 ZONA 1,77648784,CLARA ARMIDA MORALES CASTILLO,NIVEA MARINA RIVAS GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0363,46,004,COLEGIO DE EDUCACION Y DESARROLLO INTEGRAL XETENAM,COLEGIO,ALDEA OJECHEJEL,47853737,CLARA ARMIDA MORALES CASTILLO,INGRID LINETT MENDOZA RODRIGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0366,46,004,COLEGIO INTEGRAL FORMATIVO ROBLES,COLEGIO,2A. AVENIDA A 1-15 ZONA 3,77649950,CLARA ARMIDA MORALES CASTILLO,NOE ISAIAS GALINDO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0368,46,004,CENTRO EDUCATIVO MARRIOT BRILLANTE,CENTRO,7A. CALLE 6-52- A ZONA 1,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0369,46,004,CENTRO EDUCATIVO MARRIOT BRILLANTE,CENTRO,5A. AVENIDA A 5-80 ZONA 1,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0372,46,050,COLEGIO INTEGRAL FORMATIVO ROBLES DE HUEHUETENANGO,COLEGIO,2DA. AV. A 1-15 ZONA 3 EL CALVARIO,77649950,REYNALDO RECINOS CASTILLO,NOE ISAIAS GALINDO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0375,46,004,COLEGIO CATOLICO LA INMACULADA CONCEPCION,COLEGIO,1A. CALLE ZONA 3 EL CALVARIO,77649650,CLARA ARMIDA MORALES CASTILLO,ERICA ARACELY MARTINEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0376,46,050,COLEGIO REAL AMERICANO,COLEGIO,7A. CALLE 12-75 ZONA 5 COLONIA LA HONDONADA,77252085,REYNALDO RECINOS CASTILLO,ANA KARINA GORDILLO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0379,46,060,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA,PROGRAMA,5A. AVENIDA 9-98 ZONA 7 SECTOR BRASILIA,47931173,AROLDO HOSBERI SOSA LOPEZ,SANTOS RUYAN CHAMALE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0381,46,060,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX- DEPARTAMENTAL,CEEX,5A. AVENIDA 9-98 ZONA 7 SECTOR BRASILIA,45766461,AROLDO HOSBERI SOSA LOPEZ,ROSALIO BENJAMIN AGUILAR MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0382,46,004,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,ALDEA SUCULQUE,42379165,CLARA ARMIDA MORALES CASTILLO,MARCO ANTONIO JOSUE MOLINA OSORIO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0386,46,050,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,9O. CALLEJON B 12-94 ZONA 4 SECTOR LOS OLIVOS EL TERRERO,31098005,REYNALDO RECINOS CASTILLO,ROXANA FABIOLA PALACIOS FELIX,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DIAS A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0388,46,050,CENTRO EDUCATIVO A DISTANCIA AULA VIRTUAL,CENTRO,2A. AVENIDA 1-115 ZONA 3,77259211,REYNALDO RECINOS CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0390,46,004,COLEGIO PRIVADO MIXTO NUEVO AMANECER,COLEGIO,3A. CALLE FINAL EL CALVARIO ZONA 3,77657960,CLARA ARMIDA MORALES CASTILLO,DAMARIS JULISSA VILLATORO RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0391,46,004,LICEO PRIVADO DE CIENCIAS COMERICALES,LICEO,CABECERA MUNICIPAL,77640126,CLARA ARMIDA MORALES CASTILLO,MARLIN MARIBEL HERNANDEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0392,46,004,CENTRO EDUCATIVO MARRIOT BRILLANTE,CENTRO,5A AVENIDA A 5-80 ZONA 1,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,01,HUEHUETENANGO,0358,46,004,LICEO PRIVADO MIXTO DAME,LICEO,3ERA. CALLE FINAL ZONA 8,77642550,CLARA ARMIDA MORALES CASTILLO,MAUSELIO HIRAM MARTINEZ GALINDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,07,JACALTENANGO,0066,46,051,CENTRO EDUCATIVO COMUNITARIO SAN JOSE TZISBAJ,CENTRO,CANTON PARROQUIA ALDEA TZISBAJ,50601736,CESAR GODINEZ GIRON,CAYETANO JIMENEZ DOMINGO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,18,SAN MATEO IXTATAN,0075,46,033,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,CANTON YUNECHONHAB,47916956,AUGUSTO MANUEL ANDRES SEBASTIAN,ESTHER GOMEZ GOMEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,07,JACALTENANGO,0068,46,060,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,CEEX,CABECERA MUNICIPAL,32124222,AROLDO HOSBERI SOSA LOPEZ,ADELAIDA MARIA HURTADO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13,HUEHUETENANGO,24,SAN ANTONIO HUISTA,0022,46,041,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,CANTON REFORMA,33547898,KELVIN VIDALIN DEL VALLE MAZARIEGOS,CARLOS SIMONS CASTILLO FUNES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,24,SAN ANTONIO HUISTA,0033,46,060,ESCUELA DE CAFICULTURA REGION HUISTA,ESCUELA,CANTON REFORMA,50166648,AROLDO HOSBERI SOSA LOPEZ,JORGE PABLO PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,24,SAN ANTONIO HUISTA,0037,46,041,INSTITUTO NORMAL PRIVADO JUAN JOSE AREVALO BERMEJO,INSTITUTO,CANTON REFORMA,77921730,KELVIN VIDALIN DEL VALLE MAZARIEGOS,LUIS ENRIQUE VASQUEZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,24,SAN ANTONIO HUISTA,0041,46,041,COLEGIO CRISTIANO BETHEL,COLEGIO,CANTON RECREO,30601105,KELVIN VIDALIN DEL VALLE MAZARIEGOS,JOSE ALFREDO LOPEZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,24,SAN ANTONIO HUISTA,0042,46,041,LICEO PRIVADO MIXTO MONTESSORI,LICEO,CABECERA MUNICIPAL SAN ANTONIO HUISTA,57840243,KELVIN VIDALIN DEL VALLE MAZARIEGOS,ELMER AMILCAR MARTINEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,25,SAN SEBASTIAN COATAN,0039,46,042,COLEGIO PRIVADO MIXTO EL PARAISO,COLEGIO,SAN SEBASTIAN COATAN,59971067,GLADIS ARACELY SIMON FRANCISCO,MAYNOR WILSON SEBASTIAN DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,24,SAN ANTONIO HUISTA,0021,46,041,INSTITUTO NORMAL PRIVADO JUAN JOSE AREVALO BERMEJO,INSTITUTO,CANTON REFORMA,77921730,KELVIN VIDALIN DEL VALLE MAZARIEGOS,LUIS ENRIQUE VASQUEZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,25,SAN SEBASTIAN COATAN,0041,46,042,COLEGIO PRIVADO MIXTO EL PARAISO,COLEGIO,CABECERA MUNICIPAL,53444058,GLADIS ARACELY SIMON FRANCISCO,MAYNOR WILSON SEBASTIAN DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13,HUEHUETENANGO,25,SAN SEBASTIAN COATAN,0073,46,042,COLEGIO PRIVADO MIXTO EL PARAISO,COLEGIO,CABECERA MUNICIPAL,59971067,GLADIS ARACELY SIMON FRANCISCO,MAYNOR WILSON SEBASTIAN DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13,HUEHUETENANGO,26,SANTA CRUZ BARILLAS,0161,46,043,INSTITUTO TECNICO PARTICULAR MAYA JAGUAR,INSTITUTO,ALDEA SAN JUAN LA CEIBA,30132416,ARACELY FIGUEROA URBINA,NELSON ABIGAIL GARCIA GOMES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,26,SANTA CRUZ BARILLAS,0162,46,043,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,CABECERA MUNICIPAL,33513497,ARACELY FIGUEROA URBINA,TREYSI GABRIELA LOPEZ RAMIREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,26,SANTA CRUZ BARILLAS,0177,46,043,COLEGIO PRIVADO MIXTO SANTA MARTA VILLA SENOR,COLEGIO,SANTA CRUZ BARILLAS,45861655,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13,HUEHUETENANGO,26,SANTA CRUZ BARILLAS,0182,46,043,INED,INED,ALDEA NUEVA UNION MAYA,40603460,ARACELY FIGUEROA URBINA,JESUS PEDRO PEDRO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
